url_number,name,82937,4356,113921,115400,115401,97759,4338,58226,70028,4364,59245,97867,100326,33387,58702,97866,88508,4362,101125,86993,75448,114646,93873,68084,56858,54938,54939,76491,76490,104829,95049,108046,113893,83116,74904,97731,113952,76785,101087,113953,72529,75432,104501,97728,101507,108997,113923,75433,97012,98239,95295,7408,92737,86171,87137,112384,75901,75444,75445,100286,100395,87127,86167,7422,53017,48057,55586,97868,103332,86168,111894,112051,57923,69684,105089,97869
101087,Шуруповерт аккумуляторный ударный PATRIOT BR 201UES-h (180201205),3.72,7.98,2.13,1.06,3.19,3.72,7.45,7.45,7.45,6.38,3.19,6.91,4.26,1.06,7.45,4.26,4.26,7.45,8.51,2.13,7.98,5.32,2.13,2.13,0.0,5.32,4.26,5.32,6.38,22.34,21.81,17.02,18.09,18.09,20.21,19.15,23.4,19.15,37.77,21.28,20.21,22.87,21.28,21.81,18.09,22.34,19.15,22.87,22.87,21.28,19.15,7.45,7.45,5.32,6.91,7.45,6.38,5.85,4.79,6.38,7.45,6.91,5.32,6.38,7.45,7.45,7.45,6.91,1.06,6.38,8.51,6.38,7.45,7.45,6.38,6.91
113953,Аккумуляторная дрель-шуруповерт Вихрь ДА-24Л-2кУ (72/14/19),4.79,8.51,3.72,1.06,3.19,2.13,10.11,8.51,10.11,7.45,4.26,7.45,5.32,2.13,11.17,6.38,5.85,10.11,10.11,3.19,6.38,5.32,3.72,3.72,1.6,7.98,6.91,5.32,6.38,20.74,17.02,15.96,27.66,14.89,17.02,20.74,32.45,18.62,21.28,42.02,19.68,20.21,18.62,19.68,14.89,20.74,27.13,18.09,20.21,19.68,19.68,14.36,7.45,5.32,5.32,10.64,7.98,4.26,3.19,6.38,9.04,5.32,5.32,7.98,9.04,9.04,11.7,5.32,1.06,7.45,11.7,7.98,11.7,9.04,7.98,5.32
72529,Аккумуляторная дрель-шуруповерт DeWalt (DCD776S2-KS),6.91,6.38,2.13,1.06,7.98,2.13,9.57,13.3,10.64,10.11,5.32,5.32,4.26,3.19,9.57,5.85,11.17,9.57,9.57,2.13,6.38,11.7,2.13,2.13,0.0,13.83,11.7,12.23,13.3,22.34,29.26,26.06,19.68,35.11,35.11,30.32,21.81,33.51,20.21,19.68,55.85,32.45,31.38,27.66,30.85,25.53,20.74,30.32,25.53,32.45,22.34,15.43,13.83,12.23,10.11,18.09,15.43,9.04,6.91,13.83,10.64,11.17,12.23,14.36,14.36,15.43,17.02,11.17,4.26,10.64,19.15,14.36,17.02,12.77,14.36,13.3
75432,Аккумуляторная ударная дрель-шуруповерт Stanley SCH201D2K-RU,3.72,7.98,2.13,1.06,7.98,3.72,7.45,7.45,8.51,6.38,3.19,6.91,4.26,1.06,8.51,4.26,9.04,7.45,7.45,2.13,10.11,12.77,2.13,2.13,0.0,11.17,9.04,12.23,13.3,20.21,35.11,25.0,17.02,27.13,29.26,26.06,22.34,27.13,22.87,20.21,32.45,50.53,29.26,28.19,27.13,23.4,22.34,39.89,28.19,29.26,19.15,9.57,10.64,10.11,13.83,12.23,11.17,12.77,10.64,12.23,10.64,14.89,10.11,11.17,12.23,13.3,12.23,12.77,3.19,8.51,13.3,12.23,12.23,10.64,12.23,13.83
104501,Аккумуляторный ударный шуруповерт Bosch GSB 18V-50 Professional (0 601 9H5 120),4.26,6.38,3.72,1.06,9.04,2.13,11.17,8.51,12.23,7.45,5.32,4.26,5.32,3.19,11.17,3.19,12.77,11.17,10.11,2.13,5.32,10.11,3.72,4.79,2.66,10.11,7.98,11.17,12.23,28.19,34.04,23.94,17.02,31.38,33.51,30.32,20.74,30.85,21.28,18.62,31.38,29.26,53.72,25.53,30.32,26.06,21.81,30.32,20.21,38.83,25.0,12.23,11.7,12.23,10.11,15.96,13.83,9.04,6.91,11.17,12.23,11.17,12.23,13.83,15.96,15.96,14.89,10.11,3.19,10.64,17.02,15.96,14.89,13.3,15.96,11.17
97728,Аккумуляторная дрель-шуруповерт PATRIOT BR 180Li-h (180301460) ,3.72,7.98,2.13,3.72,5.32,3.72,7.45,7.45,8.51,6.38,3.19,6.91,4.26,1.06,7.45,4.26,9.04,7.45,7.45,2.13,7.98,7.45,2.13,2.13,0.0,8.51,6.38,8.51,9.57,20.21,29.26,28.19,23.94,27.13,28.19,25.53,21.81,28.72,21.81,19.68,27.66,28.19,25.53,50.53,24.47,21.28,23.94,30.32,22.87,26.6,23.4,12.23,13.3,10.11,9.04,8.51,8.51,7.98,5.85,9.57,13.3,9.04,10.11,8.51,12.23,13.3,9.57,10.11,3.19,11.17,9.57,8.51,9.57,10.64,12.23,10.11
101507,Шуруповерт аккумуляторный Hikoki DS18DBL2 ,4.26,4.26,2.13,2.13,9.04,1.06,7.45,9.04,8.51,7.98,4.26,5.32,3.19,2.13,7.45,5.85,10.11,7.45,7.45,1.06,4.26,12.77,2.13,2.13,0.0,10.11,7.98,10.11,11.17,22.34,29.26,22.87,14.89,31.91,31.91,27.66,17.02,29.26,18.09,14.89,30.85,27.13,30.32,24.47,54.79,20.21,18.09,28.19,18.09,29.26,21.28,10.64,12.77,12.23,10.11,13.3,12.23,10.11,6.91,13.83,10.64,10.11,12.23,12.23,13.3,14.36,13.3,11.17,3.19,10.64,14.36,13.3,13.3,12.77,14.36,11.17
108997,Шуруповерт аккумуляторный ударный BOSCH GSB120-LI Professional (0 601 9G8 100),4.26,7.45,3.72,1.06,4.26,2.13,12.23,11.7,17.02,9.57,6.38,6.38,6.38,5.32,13.3,5.32,10.11,13.3,12.23,3.19,7.45,6.38,3.72,4.79,2.66,6.38,5.32,6.38,8.51,32.45,20.21,17.02,20.21,20.21,22.34,20.21,19.68,23.94,22.34,20.74,25.53,23.4,26.06,21.28,20.21,54.79,19.68,22.34,26.6,28.19,28.19,13.3,10.64,8.51,6.38,13.3,11.17,5.32,3.19,7.45,11.17,6.38,8.51,11.17,13.3,12.23,12.23,6.38,2.13,9.57,14.36,12.23,12.23,12.23,12.23,6.38
113923,Аккумуляторная дрель-шуруповерт Вихрь ДА-18Л-2КУ/Б (72/14/23),4.79,7.45,3.72,1.06,3.19,2.13,9.04,7.45,9.04,6.38,4.26,6.38,5.32,2.13,10.11,5.32,5.85,9.04,9.04,3.19,5.32,5.32,3.72,3.72,1.6,6.91,5.85,4.26,5.32,20.74,20.21,14.89,26.6,18.09,20.21,22.87,29.26,21.81,19.15,27.13,20.74,22.34,21.81,23.94,18.09,19.68,42.02,20.21,20.21,20.74,19.68,13.3,6.38,5.32,5.32,10.64,6.91,4.26,3.19,5.32,9.04,5.32,5.32,6.91,7.98,7.98,10.64,4.26,1.06,6.38,10.64,6.91,10.64,7.98,6.91,4.26
75433,Аккумуляторная ударная дрель-шуруповерт Stanley STDC18LHBK-RU,3.72,7.98,2.13,1.06,7.98,3.72,7.45,7.45,8.51,6.38,3.19,6.91,4.26,1.06,7.45,4.26,9.04,8.51,7.45,2.13,10.11,12.77,2.13,2.13,0.0,11.17,9.04,12.23,13.3,24.47,36.17,25.0,19.15,28.19,30.32,31.38,20.21,30.32,22.87,18.09,30.32,39.89,30.32,30.32,28.19,22.34,20.21,53.72,23.94,30.32,20.21,9.57,10.64,10.11,13.83,11.17,11.17,12.77,10.64,12.23,10.64,14.89,10.11,11.17,12.23,13.3,12.23,12.77,3.19,8.51,12.23,13.3,12.23,10.64,12.23,13.83
97012,Шуруповерт аккумуляторный ударный STANLEY SCH121S2K-RU,3.72,16.49,2.13,1.06,3.19,3.72,12.23,11.17,9.57,10.11,4.26,12.77,9.04,3.19,13.83,12.77,4.26,12.23,12.23,3.19,12.77,5.32,2.13,2.13,0.0,5.32,4.26,5.32,6.38,28.72,23.94,18.09,18.09,18.09,19.15,19.15,22.34,19.15,22.87,20.21,25.53,28.19,20.21,22.87,18.09,26.6,20.21,23.94,55.85,21.28,28.19,7.45,7.45,5.32,9.04,7.45,6.38,7.98,6.91,6.38,7.45,9.04,5.32,6.38,7.45,7.45,7.45,6.91,3.72,6.38,8.51,6.38,7.45,7.45,6.38,6.91
98239,Шуруповерт аккумуляторный ударный Bosch GSB180-LI Professional (0 601 9F8 323),5.32,6.38,3.72,1.06,9.04,2.13,11.17,9.57,13.3,8.51,5.32,6.38,4.26,3.19,12.23,4.26,13.83,12.23,11.17,2.13,6.38,10.11,3.72,4.79,2.66,11.17,9.04,11.17,12.23,28.19,35.11,26.06,18.09,30.32,32.45,27.13,21.81,31.91,21.28,19.68,32.45,29.26,38.83,26.6,29.26,28.19,20.74,30.32,21.28,57.98,26.06,13.3,12.77,12.23,10.11,15.96,14.89,9.04,6.91,12.23,13.3,10.11,12.23,14.89,17.02,17.02,15.96,12.23,3.19,10.64,17.02,15.96,15.96,14.36,17.02,11.17
95295,Аккумуляторная ударная дрель-шуруповерт Metabo PowerMaxx SB 12 Solo (601076840),4.26,11.17,3.72,1.06,4.26,2.13,15.96,13.3,15.43,12.23,6.38,10.11,9.04,5.32,15.96,9.04,10.11,17.02,15.96,3.19,10.11,6.38,3.72,4.79,2.66,6.38,5.32,6.38,7.45,30.85,19.15,20.21,18.09,21.28,21.28,19.15,18.62,27.13,19.15,19.68,22.34,19.15,25.0,23.4,21.28,28.19,19.68,20.21,28.19,26.06,52.66,12.23,10.64,8.51,6.38,12.23,11.17,5.32,3.19,7.45,11.17,6.38,8.51,11.17,13.3,12.23,12.23,6.38,4.79,10.64,13.3,12.23,12.23,12.23,12.23,6.38
7408,Ударная дрель BOSCH GSB 1600 RE Professional (0 601 218 121),13.3,11.7,9.04,5.32,11.17,5.32,16.49,19.68,16.49,14.89,8.51,11.7,5.32,6.38,17.55,10.64,17.55,16.49,15.43,3.19,11.7,12.77,6.91,6.91,2.66,20.74,17.55,17.02,18.09,11.17,8.51,9.57,11.7,11.7,11.7,11.17,14.36,15.43,7.45,14.36,15.43,9.57,12.23,12.23,10.64,13.3,13.3,9.57,7.45,13.3,12.23,44.68,15.96,14.89,15.96,22.34,21.81,15.96,12.77,14.89,14.36,13.83,13.83,26.06,20.74,16.49,27.66,13.83,5.32,13.83,23.4,20.74,25.53,17.55,17.55,14.89
92737,Ударная дрель Metabo SBEV 1100-2 S (600784500) ,10.11,9.57,5.32,10.64,9.57,4.26,11.7,11.7,11.7,11.7,5.32,10.64,4.26,3.19,11.7,10.64,15.43,11.7,11.7,1.06,8.51,11.7,5.32,5.32,1.06,13.83,10.64,12.77,12.77,9.57,9.57,13.3,6.38,14.36,14.36,9.57,7.45,13.83,7.45,7.45,13.83,10.64,11.7,13.3,12.77,10.64,6.38,10.64,7.45,12.77,10.64,15.96,42.02,13.3,9.57,14.89,14.89,8.51,8.51,13.83,27.66,8.51,17.55,14.89,18.62,17.55,14.89,13.83,4.26,17.02,15.96,14.89,15.96,17.02,21.81,13.83
86171,Ударная дрель Metabo SBE 760 SP (600841000),8.51,6.38,6.38,6.91,9.04,4.26,9.57,9.57,10.64,8.51,5.32,6.38,3.19,3.19,9.57,5.32,17.02,9.57,10.64,2.13,6.38,10.11,4.26,4.26,1.06,13.3,13.3,12.23,13.3,8.51,10.11,12.77,4.26,14.89,14.89,10.11,5.32,12.23,5.32,5.32,12.23,10.11,12.23,10.11,12.23,8.51,5.32,10.11,5.32,12.23,8.51,14.89,13.3,28.19,15.43,14.36,15.43,14.36,11.17,12.23,12.23,13.3,18.09,16.49,22.87,19.15,16.49,11.17,4.26,16.49,15.43,14.36,15.43,10.64,18.09,11.17
87137,Ударная дрель Stanley STDH8013C-RU,7.98,10.11,6.38,4.26,9.04,5.85,9.57,9.57,10.64,8.51,5.32,10.11,5.32,3.19,9.57,7.45,12.23,9.57,8.51,3.19,12.23,12.23,4.26,4.26,1.06,15.43,13.3,15.43,16.49,6.38,13.83,10.11,4.26,10.11,10.11,10.11,5.32,11.17,6.91,5.32,10.11,13.83,10.11,9.04,10.11,6.38,5.32,13.83,9.04,10.11,6.38,15.96,9.57,15.43,30.85,14.36,15.43,27.66,20.74,14.36,9.57,19.15,12.23,16.49,14.36,12.23,16.49,14.89,4.26,10.64,15.43,15.43,15.43,10.64,13.3,15.96
112384,Ударная дрель Metabo SBE 650 (600742000),13.3,10.64,9.04,6.38,13.3,5.32,15.43,15.96,16.49,13.83,6.38,11.7,4.26,6.38,18.62,12.77,21.28,16.49,14.36,2.13,12.77,17.55,5.85,6.91,3.72,20.21,19.15,17.55,18.62,11.17,10.11,11.17,7.98,13.3,12.23,12.77,10.64,18.09,7.45,10.64,18.09,12.23,15.96,8.51,13.3,13.3,10.64,11.17,7.45,15.96,12.23,22.34,14.89,14.36,14.36,40.43,22.34,15.43,13.3,19.68,15.43,13.3,15.43,23.4,20.21,15.96,23.94,19.68,8.51,11.7,36.17,25.53,25.0,19.68,21.28,19.68
75901,Ударная дрель DeWalt (DWD024S-KS),10.64,12.77,9.04,5.32,13.83,5.32,19.15,19.68,15.43,18.62,7.45,15.43,5.32,5.32,16.49,11.7,22.34,18.09,14.36,3.19,16.49,14.36,6.91,7.98,2.66,18.62,17.55,21.28,20.21,10.11,10.11,11.17,5.32,14.36,13.3,10.11,7.98,17.02,6.38,7.98,15.43,11.17,13.83,8.51,12.23,11.17,6.91,11.17,6.38,14.89,11.17,21.81,14.89,15.43,15.43,22.34,42.55,14.36,18.09,17.55,14.36,17.02,14.36,29.26,23.4,19.15,23.4,20.21,11.17,13.83,24.47,23.94,22.34,16.49,20.21,20.21
75444,Ударная дрель Stanley STDH8013-RU,9.04,9.04,7.45,4.26,10.11,5.85,8.51,8.51,9.57,7.45,5.32,9.04,4.26,5.32,8.51,8.51,13.3,8.51,7.45,2.13,13.3,13.3,4.26,4.26,1.06,17.55,15.43,17.55,18.62,5.32,12.77,9.04,3.19,9.04,9.04,9.04,4.26,10.11,5.85,4.26,9.04,12.77,9.04,7.98,10.11,5.32,4.26,12.77,7.98,9.04,5.32,15.96,8.51,14.36,27.66,15.43,14.36,30.85,22.87,15.43,8.51,19.15,14.36,17.55,14.36,12.23,16.49,15.96,5.32,9.57,14.36,16.49,17.55,11.7,12.23,17.02
75445,Ударная дрель Stanley SDH700-RU,9.04,10.11,7.45,4.26,10.11,5.85,7.45,7.45,6.38,8.51,4.26,10.11,4.26,4.26,7.45,9.57,13.3,7.45,6.38,1.06,12.23,12.23,5.32,5.32,1.06,16.49,14.36,16.49,15.43,3.19,10.64,6.91,2.13,6.91,6.91,6.91,3.19,7.98,4.79,3.19,6.91,10.64,6.91,5.85,6.91,3.19,3.19,10.64,6.91,6.91,3.19,12.77,8.51,11.17,20.74,13.3,18.09,22.87,31.91,15.43,8.51,18.09,12.23,16.49,15.43,13.3,15.43,14.89,4.26,7.45,12.23,13.3,17.55,10.64,11.17,14.89
100286,Дрель ударная Hikoki DV16VSSNSZ (зубчато-венцовый патрон),7.45,10.64,7.45,6.38,12.23,5.32,11.7,13.3,11.7,12.23,4.26,13.83,6.38,4.26,11.7,16.49,15.43,14.36,10.64,2.13,11.7,18.09,4.26,4.26,1.06,19.68,15.43,18.62,19.68,6.38,12.23,12.23,5.32,12.77,12.77,12.77,6.38,12.23,6.38,6.38,13.83,12.23,11.17,9.57,13.83,7.45,5.32,12.23,6.38,12.23,7.45,14.89,13.83,12.23,14.36,19.68,17.55,15.43,15.43,35.64,17.02,17.02,12.23,19.68,15.43,14.36,17.55,25.53,7.98,8.51,18.62,19.68,18.62,17.02,18.62,22.87
100395,Ударная дрель Metabo SBEV 1300-2 (600785500),7.98,9.57,6.91,10.64,9.57,4.26,11.17,9.57,12.23,9.57,3.19,12.77,6.38,1.06,12.23,11.7,17.02,12.23,12.23,1.06,8.51,11.7,6.91,7.98,3.72,12.77,11.7,12.77,12.77,10.11,9.57,13.3,6.38,12.23,12.23,10.64,9.04,12.23,7.45,9.04,10.64,10.64,12.23,13.3,10.64,11.17,9.04,10.64,7.45,13.3,11.17,14.36,27.66,12.23,9.57,15.43,14.36,8.51,8.51,17.02,43.62,8.51,17.55,13.3,20.21,18.09,13.3,15.96,4.26,15.96,16.49,15.43,14.36,16.49,24.47,17.02
87127,Дрель ударная Stanley SDH600C-RU,6.91,9.04,5.32,3.19,10.64,4.79,11.17,11.17,9.57,10.11,6.38,11.7,5.32,4.26,8.51,6.38,11.17,14.89,7.45,3.19,13.83,11.17,3.19,3.19,1.06,14.36,13.3,18.09,19.15,6.38,14.89,10.11,4.26,11.17,11.17,10.11,5.32,12.23,6.91,5.32,11.17,14.89,11.17,9.04,10.11,6.38,5.32,14.89,9.04,10.11,6.38,13.83,8.51,13.3,19.15,13.3,17.02,19.15,18.09,17.02,8.51,30.85,12.23,17.02,13.3,13.3,15.43,19.15,9.57,9.57,14.36,17.02,14.36,9.57,12.23,17.55
86167,Ударная дрель Metabo SBE 780-2 (600781510),9.57,4.26,6.38,5.85,13.3,3.19,7.45,8.51,8.51,7.45,4.26,4.26,2.13,4.26,8.51,5.32,19.15,7.45,8.51,0.0,7.45,13.3,5.32,5.32,1.06,13.3,15.43,13.3,14.36,8.51,10.11,12.77,4.26,14.89,14.89,10.11,5.32,13.3,5.32,5.32,12.23,10.11,12.23,10.11,12.23,8.51,5.32,10.11,5.32,12.23,8.51,13.83,17.55,18.09,12.23,15.43,14.36,14.36,12.23,12.23,17.55,12.23,36.7,16.49,20.21,20.21,15.43,11.17,6.38,17.55,14.36,15.43,18.62,12.77,25.0,11.17
7422,Ударная дрель DeWalt DWD024-KS,11.7,10.64,10.11,5.32,14.89,5.32,19.15,18.62,15.43,16.49,6.38,13.3,4.26,6.38,16.49,11.7,22.34,18.09,14.36,2.13,16.49,16.49,6.91,7.98,2.66,21.81,19.68,23.94,22.34,10.11,10.11,11.17,5.32,13.3,13.3,10.11,7.98,17.02,6.38,7.98,14.36,11.17,13.83,8.51,12.23,11.17,6.91,11.17,6.38,14.89,11.17,26.06,14.89,16.49,16.49,23.4,29.26,17.55,16.49,19.68,13.3,17.02,16.49,45.74,24.47,19.15,27.66,21.28,10.11,13.83,23.4,26.06,28.72,18.62,19.15,20.21
53017,Ударная дрель Metabo SBE 760 SP (600841850),9.57,9.57,7.98,6.91,12.23,4.26,14.36,12.77,14.36,12.77,6.38,9.57,4.26,4.26,15.43,8.51,25.0,14.36,14.36,1.06,10.64,14.36,7.98,9.04,3.72,19.68,18.62,16.49,16.49,12.23,11.17,14.89,6.38,15.96,15.96,11.17,9.04,18.09,7.45,9.04,14.36,12.23,15.96,12.23,13.3,13.3,7.98,12.23,7.45,17.02,13.3,20.74,18.62,22.87,14.36,20.21,23.4,14.36,15.43,15.43,20.21,13.3,20.21,24.47,48.94,31.38,25.53,14.36,5.32,17.55,22.34,20.21,26.6,17.55,23.94,14.36
48057,Двухскоростная ударная дрель Makita HP 2051 F,8.51,7.45,7.98,6.91,11.17,4.26,12.23,9.57,11.17,9.57,5.32,7.45,3.19,3.19,11.17,6.38,21.81,11.17,12.23,1.06,7.45,11.17,7.98,7.98,2.66,17.55,16.49,15.43,15.43,11.17,12.23,15.96,6.38,17.02,17.02,12.23,9.04,14.89,7.45,9.04,15.43,13.3,15.96,13.3,14.36,12.23,7.98,13.3,7.45,17.02,12.23,16.49,17.55,19.15,12.23,15.96,19.15,12.23,13.3,14.36,18.09,13.3,20.21,19.15,31.38,48.94,19.15,13.3,4.26,17.55,18.09,15.96,20.21,15.43,22.87,13.3
55586,Ударная дрель Makita HP1631 ,13.3,11.7,9.04,4.26,10.11,5.32,15.43,14.89,15.43,13.83,8.51,11.7,5.32,6.38,16.49,10.64,19.15,15.43,14.36,3.19,10.64,17.02,5.85,5.85,1.6,23.4,20.21,17.55,21.28,11.17,11.17,12.23,9.04,13.3,13.3,13.83,11.7,18.09,7.45,11.7,17.02,12.23,14.89,9.57,13.3,12.23,10.64,12.23,7.45,15.96,12.23,27.66,14.89,16.49,16.49,23.94,23.4,16.49,15.43,17.55,13.3,15.43,15.43,27.66,25.53,19.15,43.62,16.49,4.26,12.77,25.0,21.28,35.11,20.21,19.15,19.15
97868,Электрическая ударная дрель PATRIOT FD 600H (120301440) ,10.11,13.3,8.51,6.38,14.89,7.98,13.3,13.3,10.64,13.3,4.26,19.15,6.38,4.26,10.64,17.02,15.43,15.96,9.57,2.13,15.96,17.55,4.26,5.32,1.06,18.62,16.49,22.34,21.28,5.32,11.7,11.17,4.26,10.11,11.17,10.11,5.32,11.17,6.91,5.32,11.17,12.77,10.11,10.11,11.17,6.38,4.26,12.77,6.91,12.23,6.38,13.83,13.83,11.17,14.89,19.68,20.21,15.96,14.89,25.53,15.96,19.15,11.17,21.28,14.36,13.3,16.49,42.55,13.83,8.51,18.62,21.28,17.55,15.96,17.55,30.32
103332,Дрель ударная Bosch GSB 13 RE БЗП (0 601 217 1R1),3.19,3.72,2.13,1.06,7.98,1.06,6.38,8.51,2.13,7.45,0.0,6.38,2.66,1.06,4.79,4.79,5.32,9.04,3.72,0.0,9.57,5.32,1.06,2.13,1.06,5.32,7.45,7.98,7.98,4.79,3.19,3.19,0.0,4.26,3.19,3.19,1.06,4.26,1.06,1.06,4.26,3.19,3.19,3.19,3.19,2.13,1.06,3.19,3.72,3.19,4.79,5.32,4.26,4.26,4.26,8.51,11.17,5.32,4.26,7.98,4.26,9.57,6.38,10.11,5.32,4.26,4.26,13.83,22.87,6.38,7.45,9.04,6.38,5.32,4.26,10.11
86168,Ударная дрель Metabo SBEV 1000-2 VTC (600783500),11.17,5.32,5.32,8.51,8.51,3.19,8.51,9.57,9.57,8.51,4.26,5.32,3.19,2.13,9.57,4.26,14.36,8.51,9.57,1.06,6.38,9.57,5.32,7.45,1.06,8.51,11.7,8.51,9.57,9.57,8.51,11.17,5.32,13.3,13.3,8.51,6.38,11.7,6.38,7.45,10.64,8.51,10.64,11.17,10.64,9.57,6.38,8.51,6.38,10.64,10.64,13.83,17.02,16.49,10.64,11.7,13.83,9.57,7.45,8.51,15.96,9.57,17.55,13.83,17.55,17.55,12.77,8.51,6.38,32.45,12.77,11.7,13.83,11.7,14.36,7.45
111894,Ударная дрель Metabo SBE 650 (600742850),12.23,11.7,7.98,6.38,12.23,5.32,17.55,17.02,17.55,14.89,7.45,12.77,5.32,5.32,19.68,11.7,21.28,17.55,15.43,3.19,12.77,16.49,5.85,6.91,3.72,19.15,18.09,16.49,17.55,12.23,11.17,12.23,9.04,14.36,13.3,13.83,11.7,18.09,8.51,11.7,19.15,13.3,17.02,9.57,14.36,14.36,10.64,12.23,8.51,17.02,13.3,23.4,15.96,15.43,15.43,36.17,24.47,14.36,12.23,18.62,16.49,14.36,14.36,23.4,22.34,18.09,25.0,18.62,7.45,12.77,38.3,24.47,23.94,18.62,22.34,18.62
112051,Дрель ударная Bosch GSB 570 Professional (0 601 187 0R0),10.64,10.64,9.04,6.38,15.96,5.32,18.09,17.55,16.49,16.49,6.38,14.36,4.26,6.38,17.55,12.77,21.28,20.21,14.36,2.13,15.43,17.55,5.85,6.91,3.72,18.62,16.49,22.34,23.4,11.17,11.17,11.17,5.32,13.3,13.3,10.11,7.98,19.15,6.38,7.98,14.36,12.23,15.96,8.51,13.3,12.23,6.91,13.3,6.38,15.96,12.23,20.74,14.89,14.36,15.43,25.53,23.94,16.49,13.3,19.68,15.43,17.02,15.43,26.06,20.21,15.96,21.28,21.28,9.04,11.7,24.47,36.17,22.34,19.68,21.28,24.47
57923,Ударная дрель Makita HP1630K,14.36,10.64,10.11,4.26,13.3,5.32,14.36,13.83,14.36,12.77,6.38,10.64,4.26,6.38,15.43,11.7,20.21,14.36,13.3,1.06,11.7,20.21,7.98,7.98,2.66,24.47,21.28,18.62,22.34,11.17,11.17,12.23,9.04,13.3,13.3,13.83,11.7,18.09,7.45,11.7,17.02,12.23,14.89,9.57,13.3,12.23,10.64,12.23,7.45,15.96,12.23,25.53,15.96,15.43,15.43,25.0,22.34,17.55,17.55,18.62,14.36,14.36,18.62,28.72,26.6,20.21,35.11,17.55,6.38,13.83,23.94,22.34,43.62,24.47,18.09,20.21
69684,Ударная дрель Makita HP 1630,8.51,9.57,7.98,5.32,10.64,4.26,14.36,12.77,14.36,11.7,5.32,10.64,4.26,5.32,14.36,11.7,15.43,14.36,13.3,1.06,10.64,17.55,6.91,6.91,2.66,14.89,11.7,14.89,18.62,11.17,9.57,10.64,6.38,11.7,11.7,9.57,9.04,14.36,7.45,9.04,12.77,10.64,13.3,10.64,12.77,12.23,7.98,10.64,7.45,14.36,12.23,17.55,17.02,10.64,10.64,19.68,16.49,11.7,10.64,17.02,16.49,9.57,12.77,18.62,17.55,15.43,20.21,15.96,5.32,11.7,18.62,19.68,24.47,29.79,17.55,18.62
105089,Ударная дрель Metabo SBE 780-2  (600781000),8.51,10.64,7.98,9.04,11.17,5.32,14.36,12.77,15.43,12.77,6.38,11.7,4.26,4.26,15.43,10.64,23.94,15.43,15.43,2.13,9.57,13.3,5.85,6.91,3.72,16.49,15.43,16.49,16.49,11.17,11.17,14.89,5.32,15.96,15.96,11.17,7.98,15.96,6.38,7.98,14.36,12.23,15.96,12.23,14.36,12.23,6.91,12.23,6.38,17.02,12.23,17.55,21.81,18.09,13.3,21.28,20.21,12.23,11.17,18.62,24.47,12.23,25.0,19.15,23.94,22.87,19.15,17.55,4.26,14.36,22.34,21.28,18.09,17.55,44.68,18.62
97869,Ударная электрическая дрель PATRIOT FD750h (120301444) ,10.11,13.3,8.51,6.38,14.89,7.98,13.3,14.36,10.64,13.3,4.26,19.15,6.38,4.26,10.64,15.96,15.43,14.36,9.57,2.13,15.96,19.15,4.26,4.26,1.06,19.68,15.43,23.4,26.06,5.32,12.77,11.17,4.26,12.23,11.17,11.17,5.32,13.3,6.91,5.32,13.3,13.83,11.17,10.11,11.17,6.38,4.26,13.83,6.91,11.17,6.38,14.89,13.83,11.17,15.96,19.68,20.21,17.02,14.89,22.87,17.02,17.55,11.17,20.21,14.36,13.3,19.15,30.32,10.11,7.45,18.62,24.47,20.21,18.62,18.62,44.68
